Date,city,pm2_5,pm10,no,no2,nox,nh3,co,so2,o3,benzene,toluene,xylene,aqi,aqi_bucket
2015-07-22,Delhi,387.4,17.6,9.3,66.6,147.3,41.3,2.4,67.0,199.4,2.82,18.83,9.14,181.1,Moderate
2015-07-23,Delhi,473.2,120.1,150.0,14.4,129.8,46.7,8.7,15.7,81.8,11.21,22.0,7.96,36.5,Severe
2015-07-24,Delhi,117.6,457.1,147.6,102.9,207.5,43.9,1.58,36.2,194.3,5.92,17.68,6.04,390.8,Poor
2015-07-25,Delhi,98.1,136.3,76.9,19.9,123.0,36.6,10.0,32.3,58.3,11.95,13.73,7.18,476.4,Moderate
2015-07-26,Delhi,347.7,159.1,28.3,125.8,201.7,11.5,6.09,3.9,55.4,15.55,15.57,2.89,9.0,Very Poor
2015-07-27,Delhi,125.6,267.0,156.5,44.1,102.0,19.0,4.75,65.2,73.8,12.03,6.63,9.66,100.0,Severe
2015-07-28,Delhi,301.5,459.2,76.4,67.8,189.0,45.6,2.12,26.8,89.3,8.7,22.42,4.81,412.6,Moderate
2015-07-29,Delhi,444.5,166.7,167.3,119.6,215.1,47.4,4.53,81.3,7.2,17.44,7.85,1.05,258.7,Moderate
2015-07-30,Delhi,276.7,314.8,129.3,46.3,130.1,38.3,2.74,59.1,64.2,18.11,4.27,7.68,132.0,Good
2015-07-31,Delhi,26.4,168.6,142.1,126.6,157.2,15.2,0.15,62.5,101.9,9.57,7.85,4.7,383.1,Good
2015-08-01,Delhi,361.4,542.4,165.6,12.5,206.3,9.2,4.73,0.9,63.6,1.92,13.49,3.06,277.3,Satisfactory
2015-08-02,Delhi,469.7,134.2,65.0,40.4,16.1,45.8,2.34,73.4,82.8,13.28,8.89,7.87,283.4,Poor
2015-08-03,Delhi,152.4,567.3,132.0,136.3,52.8,43.3,7.47,49.1,118.5,1.36,15.53,6.58,134.2,Poor
2015-08-04,Delhi,217.7,223.0,62.4,114.5,211.5,25.7,0.79,87.0,64.8,14.7,7.69,9.09,38.5,Severe
2015-08-05,Delhi,35.7,316.1,83.5,92.7,0.1,15.7,1.12,62.0,51.9,9.31,8.24,5.49,207.5,Severe
2015-08-06,Delhi,110.5,589.1,80.9,53.8,62.1,47.8,5.58,92.6,191.1,8.56,2.93,1.99,349.3,Poor
2015-08-07,Delhi,401.4,80.8,187.9,25.7,94.9,45.2,7.52,88.0,45.1,7.91,12.77,1.88,406.4,Severe
2015-08-08,Delhi,454.1,440.9,97.3,95.4,8.8,33.1,9.36,45.6,38.6,17.68,26.7,7.55,127.2,Severe
2015-08-09,Delhi,219.3,592.3,45.1,12.6,36.5,25.5,8.58,10.7,191.1,1.79,12.61,2.19,47.4,Satisfactory
2015-08-10,Delhi,414.2,250.6,11.2,68.3,74.4,12.4,3.24,17.3,92.1,1.03,18.4,7.5,200.2,Satisfactory
2015-08-11,Delhi,216.7,150.3,4.6,146.7,168.3,47.8,1.89,99.9,122.1,7.18,18.48,1.87,64.6,Good
2015-08-12,Delhi,133.7,526.2,109.3,143.4,140.5,29.6,7.0,77.3,134.4,0.17,11.21,9.96,99.4,Severe
2015-08-13,Delhi,101.3,80.8,193.2,141.8,189.4,21.6,6.45,48.8,12.1,11.27,20.0,1.33,250.0,Satisfactory
2015-08-14,Delhi,137.5,103.3,26.2,114.5,69.4,22.6,1.76,71.1,120.0,15.89,13.91,0.56,289.0,Satisfactory
2015-08-15,Delhi,283.7,544.1,13.6,82.4,96.6,29.4,8.9,35.1,43.1,7.46,20.82,7.24,207.4,Moderate
2015-08-16,Delhi,371.7,140.0,45.3,56.6,229.1,32.9,2.47,33.9,16.6,2.5,22.34,1.89,151.2,Poor
2015-08-17,Delhi,464.5,150.6,187.2,19.7,111.3,32.3,6.81,65.2,195.9,19.71,20.49,5.59,195.6,Poor
2015-08-18,Delhi,178.8,110.4,17.3,10.6,11.2,37.4,6.94,11.4,195.9,4.99,17.8,6.55,334.1,Poor
2015-08-19,Delhi,198.1,107.7,169.1,11.5,194.6,44.0,1.33,4.9,50.9,12.01,8.23,6.07,83.4,Satisfactory
2015-08-20,Delhi,439.2,64.7,100.9,116.3,58.7,48.8,1.15,13.8,17.5,15.03,21.89,2.77,464.9,Moderate
2015-08-21,Delhi,117.9,251.7,56.1,43.7,35.9,28.2,4.04,2.4,24.8,2.58,7.96,7.66,453.9,Good
2015-08-22,Delhi,100.9,564.1,140.9,79.7,170.1,39.9,3.81,36.0,104.8,18.6,7.57,7.18,470.6,Satisfactory
2015-08-23,Delhi,286.9,358.6,99.7,38.3,197.4,41.2,0.86,27.5,122.6,9.9,29.48,0.79,317.8,Severe
2015-08-24,Delhi,246.1,35.8,28.8,106.1,85.6,47.7,7.45,22.9,41.1,5.64,19.21,2.11,114.4,Severe
2015-08-25,Delhi,217.9,540.4,108.5,85.5,73.7,45.0,9.14,6.4,73.0,8.92,15.36,2.77,62.5,Good
2015-08-26,Delhi,326.0,560.3,94.4,66.6,223.6,35.1,1.02,87.5,115.1,5.46,26.07,4.16,139.1,Severe
2015-08-27,Delhi,321.7,107.3,170.5,83.4,3.2,9.1,0.09,31.9,70.2,2.5,23.19,0.07,402.4,Satisfactory
2015-08-28,Delhi,17.2,148.2,152.9,116.3,69.5,45.1,8.53,78.1,0.4,19.58,28.68,8.05,342.9,Very Poor
2015-08-29,Delhi,480.2,151.9,173.6,11.1,130.0,33.0,4.64,77.4,56.0,2.9,2.24,5.77,184.3,Moderate
2015-08-30,Delhi,216.9,272.3,36.1,128.2,89.1,22.0,2.15,50.7,37.8,8.64,26.06,8.83,128.0,Satisfactory
2015-08-31,Delhi,353.4,244.8,24.0,141.4,47.2,30.2,6.84,82.1,137.9,8.26,25.53,8.75,448.0,Severe
2015-09-01,Delhi,142.8,167.1,141.1,62.6,123.0,38.9,3.41,9.2,10.4,15.18,24.53,3.04,469.1,Poor
2015-09-02,Delhi,275.0,479.6,105.0,118.9,146.2,44.7,7.8,38.0,101.3,12.06,20.09,6.71,245.3,Severe
2015-09-03,Delhi,460.6,4.8,77.2,74.2,196.6,3.5,3.53,19.2,186.6,19.13,18.23,9.1,363.2,Moderate
2015-09-04,Delhi,69.6,255.2,16.5,3.3,88.2,38.5,6.88,40.7,137.8,0.81,28.28,1.54,208.0,Moderate
2015-09-05,Delhi,364.4,190.7,77.1,87.8,145.0,12.0,3.2,98.0,70.5,2.39,20.65,2.47,34.4,Severe
2015-09-06,Delhi,409.2,343.7,184.8,37.6,75.7,37.7,9.56,63.4,123.7,7.56,17.86,1.26,332.0,Moderate
2015-09-07,Delhi,123.5,403.6,22.9,135.6,17.0,22.6,6.39,20.2,188.1,14.34,2.79,1.48,437.8,Severe
2015-09-08,Delhi,85.6,20.3,13.3,23.8,4.0,47.7,0.5,35.4,19.4,6.7,20.63,4.45,132.9,Moderate
2015-09-09,Delhi,326.1,271.6,134.8,56.6,130.0,28.1,2.29,79.5,71.9,0.28,28.65,3.59,180.1,Poor
2015-09-10,Delhi,131.4,382.8,148.0,54.4,163.3,14.1,8.56,73.4,79.1,12.15,15.23,9.32,147.6,Good
2015-09-11,Delhi,88.6,350.0,3.0,63.8,227.3,22.9,7.86,81.1,35.8,5.26,27.88,9.43,145.8,Poor
2015-09-12,Delhi,124.2,596.3,93.5,95.9,230.1,8.7,9.5,80.3,166.9,3.58,24.01,5.98,155.9,Severe
2015-09-13,Delhi,216.1,318.7,28.7,81.0,68.9,39.3,6.04,97.6,57.3,17.68,28.22,0.27,355.4,Good
2015-09-14,Delhi,376.6,190.9,163.5,19.6,204.2,28.8,0.28,15.7,141.1,15.92,26.09,5.37,193.2,Good
2015-09-15,Delhi,133.4,450.0,74.1,27.9,119.4,25.9,3.35,73.0,109.0,1.33,29.77,8.27,221.8,Poor
2015-09-16,Delhi,457.1,407.5,171.9,121.9,1.3,21.5,7.6,66.7,99.8,11.15,12.36,5.35,350.2,Severe
2015-09-17,Delhi,96.8,120.8,101.1,54.1,94.6,18.9,6.97,44.1,62.4,2.79,7.38,2.94,316.5,Severe
2015-09-18,Delhi,258.8,536.2,87.2,20.2,236.3,38.7,2.64,96.6,90.0,15.78,0.67,0.39,180.1,Moderate
2015-09-19,Delhi,95.9,569.8,192.5,4.9,238.0,4.7,5.32,99.0,30.5,2.13,18.12,6.56,330.1,Severe
2015-09-20,Delhi,311.2,126.8,129.7,81.6,5.7,30.3,4.71,8.7,198.5,14.24,8.44,2.7,322.1,Good
2015-09-21,Delhi,294.2,20.1,14.7,42.5,172.0,38.1,0.46,90.2,43.4,13.77,27.49,5.06,406.5,Severe
2015-09-22,Delhi,400.1,577.8,8.6,0.9,20.8,33.8,1.92,3.4,22.7,2.95,25.7,7.23,122.6,Severe
2015-09-23,Delhi,263.9,206.6,168.0,102.9,209.4,26.4,4.4,55.7,47.1,13.65,20.45,1.75,207.4,Severe
2015-09-24,Delhi,272.3,74.5,23.8,108.9,173.1,40.7,9.84,72.9,150.3,3.32,20.38,3.46,141.7,Satisfactory
2015-09-25,Delhi,75.1,396.0,115.0,65.1,188.6,39.1,5.04,59.5,132.4,10.73,16.92,0.63,283.9,Very Poor
2015-09-26,Delhi,150.9,179.5,162.3,86.7,236.6,26.3,5.3,99.3,193.0,16.3,1.61,9.85,96.4,Very Poor
2015-09-27,Delhi,107.4,7.4,86.0,129.0,150.5,20.4,2.47,82.1,28.2,1.96,13.95,3.84,366.6,Moderate
2015-09-28,Delhi,391.2,12.6,84.9,41.5,143.7,10.8,1.98,68.4,162.7,16.61,28.67,3.96,197.3,Moderate
2015-09-29,Delhi,102.3,117.7,130.5,106.0,73.4,37.0,9.49,29.1,49.8,7.61,6.1,7.6,26.8,Severe
2015-09-30,Delhi,116.5,50.6,166.3,61.8,137.7,42.1,10.0,23.6,3.4,8.07,21.88,8.69,186.2,Satisfactory
2015-10-01,Delhi,120.8,581.9,5.9,129.4,214.2,3.9,5.35,46.4,17.4,2.73,9.6,4.66,109.1,Poor
2015-10-02,Delhi,358.0,293.5,84.2,83.8,58.7,39.7,5.11,64.5,119.7,3.87,1.39,4.48,203.4,Satisfactory
2015-10-03,Delhi,8.3,273.9,149.1,136.1,61.6,9.1,2.21,63.7,25.4,17.1,11.98,5.34,365.3,Poor
2015-10-04,Delhi,14.6,272.6,117.3,100.7,75.1,5.9,7.95,73.6,142.6,6.4,10.32,6.66,293.0,Poor
2015-10-05,Delhi,37.6,542.5,32.2,94.4,231.5,11.3,0.69,68.3,17.9,19.97,8.51,1.95,49.3,Very Poor
2015-10-06,Delhi,197.6,458.2,132.2,113.8,201.0,31.0,5.98,65.3,71.5,17.09,24.62,7.22,392.2,Moderate
2015-10-07,Delhi,448.9,40.3,88.0,23.7,129.1,8.4,4.38,63.6,17.0,0.7,6.29,6.67,379.0,Severe
2015-10-08,Delhi,131.7,580.9,79.9,98.8,18.0,5.4,4.84,81.7,173.6,7.81,2.77,3.92,359.2,Severe
2015-10-09,Delhi,489.1,428.2,157.6,119.4,69.1,22.6,4.58,76.6,114.7,13.57,22.7,9.99,224.9,Satisfactory
2015-10-10,Delhi,482.7,235.3,16.6,34.5,75.0,36.4,8.8,44.4,163.6,3.56,9.92,3.57,102.4,Poor
2015-10-11,Delhi,156.0,349.6,181.4,139.1,134.9,34.6,3.7,26.2,134.5,10.42,27.08,3.38,179.7,Severe
2015-10-12,Delhi,33.1,163.1,68.1,112.6,142.4,15.1,4.85,53.3,193.6,11.82,22.46,4.03,21.1,Poor
2015-10-13,Delhi,453.7,272.2,62.1,41.5,65.1,48.0,4.51,66.2,185.3,17.7,25.04,1.45,241.2,Very Poor
2015-10-14,Delhi,174.5,437.6,31.7,3.4,76.7,21.2,3.77,41.7,109.6,7.8,12.3,6.44,191.2,Satisfactory
2015-10-15,Delhi,361.0,89.6,117.9,67.5,195.9,47.2,5.2,33.9,40.3,16.84,21.64,9.96,470.1,Severe
2015-10-16,Delhi,72.1,397.9,76.2,71.3,81.8,13.0,2.88,31.6,106.7,9.79,3.52,9.12,37.3,Poor
2015-10-17,Delhi,187.7,175.0,99.4,115.2,28.9,11.5,4.52,39.6,157.8,5.67,25.12,8.22,30.3,Satisfactory
2015-10-18,Delhi,317.0,4.9,141.1,87.9,137.4,20.1,0.5,81.4,146.1,18.28,27.08,6.64,280.5,Moderate
2015-10-19,Delhi,49.1,366.2,173.4,15.3,203.4,19.1,4.02,9.2,124.1,17.88,25.93,9.71,57.5,Very Poor
2015-10-20,Delhi,266.4,220.7,183.3,135.0,154.1,28.4,1.96,16.7,89.7,3.72,16.9,1.47,224.3,Moderate
2015-10-21,Delhi,370.4,584.1,58.6,65.8,180.8,24.2,2.08,83.4,23.2,18.65,25.54,1.41,45.7,Severe
2015-10-22,Delhi,435.4,427.8,76.3,99.4,97.9,24.5,1.52,23.2,135.6,0.56,1.83,9.88,195.3,Very Poor
2015-10-23,Delhi,492.2,276.0,17.8,32.1,83.9,39.2,3.61,69.2,178.8,0.99,14.6,3.29,294.0,Satisfactory
2015-10-24,Delhi,424.2,419.6,114.5,41.5,118.1,39.6,0.43,75.0,62.7,16.99,29.25,3.82,314.4,Satisfactory
2015-10-25,Delhi,48.5,280.5,187.9,45.5,76.0,26.4,5.3,93.3,132.4,5.51,22.23,9.32,212.1,Good
2015-10-26,Delhi,217.4,362.6,148.6,5.0,70.9,45.7,3.27,7.9,123.2,16.59,5.88,4.39,48.5,Moderate
2015-10-27,Delhi,179.0,423.5,36.9,93.8,206.8,47.7,0.72,55.8,0.5,8.05,23.55,6.77,112.5,Moderate
2015-10-28,Delhi,157.1,598.5,86.7,111.1,176.3,39.9,6.16,73.0,22.7,6.66,8.01,8.1,225.2,Severe
2015-10-29,Delhi,171.1,229.7,76.5,141.7,139.5,41.4,6.22,60.3,79.2,8.4,20.26,9.65,428.8,Satisfactory
2015-10-30,Delhi,38.1,252.8,55.6,108.4,49.4,25.2,9.22,22.9,171.5,15.23,29.16,5.27,181.4,Moderate
2015-10-31,Delhi,302.1,231.2,88.4,5.6,83.2,44.0,0.44,12.6,73.5,5.53,11.3,9.32,342.4,Moderate
2015-11-01,Delhi,294.9,348.1,192.5,111.1,198.8,22.6,3.77,48.7,7.6,6.82,18.37,4.88,221.9,Moderate
2015-11-02,Delhi,323.7,96.9,35.2,38.6,34.6,39.5,6.93,58.3,96.7,14.82,13.89,0.01,352.9,Satisfactory
2015-11-03,Delhi,110.4,133.7,59.1,29.3,83.7,11.8,5.89,61.6,19.8,0.6,13.55,6.14,409.1,Good
2015-11-04,Delhi,387.3,270.2,195.7,114.2,213.7,2.4,4.89,63.2,7.0,5.85,5.36,0.01,134.5,Good
2015-11-05,Delhi,235.1,31.5,63.3,88.1,194.3,44.6,9.77,0.1,117.8,6.91,2.6,3.48,430.3,Severe
2015-11-06,Delhi,275.5,596.0,93.6,115.5,204.6,6.7,9.69,91.6,39.0,5.6,25.74,2.61,337.0,Poor
2015-11-07,Delhi,331.0,111.2,145.0,103.5,216.2,9.3,3.74,58.0,44.7,19.68,15.31,1.73,447.7,Moderate
2015-11-08,Delhi,126.8,172.1,120.7,97.6,203.6,12.6,8.36,37.5,30.6,0.26,22.94,6.04,368.7,Poor
2015-11-09,Delhi,24.2,546.8,168.0,12.8,91.6,8.6,0.86,88.4,60.7,11.27,12.07,2.79,199.9,Good
2015-11-10,Delhi,348.1,96.7,27.5,69.9,44.3,20.9,9.62,79.7,138.8,16.46,22.14,9.66,174.9,Severe
2015-11-11,Delhi,426.4,14.8,48.8,144.2,146.3,27.8,3.39,20.2,109.9,13.64,4.29,8.96,212.0,Very Poor
2015-11-12,Delhi,292.6,540.6,176.1,18.3,151.5,48.1,1.54,85.9,119.6,3.07,3.46,5.34,405.3,Satisfactory
2015-11-13,Delhi,328.3,295.0,168.2,143.0,206.2,44.6,1.92,79.9,67.6,8.63,4.13,7.38,303.9,Poor
2015-11-14,Delhi,318.1,558.1,194.3,143.7,114.7,10.0,8.82,30.5,41.1,13.21,14.43,9.51,478.7,Poor
2015-11-15,Delhi,464.9,264.9,99.0,81.6,126.4,0.2,1.69,42.1,162.7,1.16,21.27,8.99,150.8,Satisfactory
2015-11-16,Delhi,284.3,423.1,29.5,140.7,248.7,2.2,0.79,23.3,160.4,3.61,28.35,9.45,498.7,Poor
2015-11-17,Delhi,365.8,59.1,133.4,40.1,157.1,16.9,6.84,49.9,4.8,11.66,29.45,2.63,187.3,Severe
2015-11-18,Delhi,409.8,182.2,70.6,23.8,8.2,5.5,0.35,40.8,124.8,0.8,20.86,5.26,176.2,Severe
2015-11-19,Delhi,133.7,563.7,133.1,121.5,48.5,34.4,7.61,46.4,142.6,7.69,25.23,9.6,125.8,Very Poor
2015-11-20,Delhi,75.8,350.8,123.0,23.6,223.5,36.6,0.39,46.0,116.4,12.95,29.24,2.93,158.1,Poor
2015-11-21,Delhi,112.3,110.5,126.5,0.8,38.9,2.4,9.28,58.9,191.2,18.81,9.37,5.27,415.1,Very Poor
2015-11-22,Delhi,123.3,53.2,11.8,90.3,122.9,24.3,5.16,81.7,94.6,9.47,27.42,0.51,108.5,Good
2015-11-23,Delhi,133.7,532.2,89.4,43.1,143.7,25.7,5.9,52.1,118.6,2.58,24.52,1.9,418.2,Satisfactory
2015-11-24,Delhi,341.0,282.3,43.4,18.2,151.2,26.3,9.08,86.4,134.7,10.5,0.22,8.28,104.9,Poor
2015-11-25,Delhi,407.0,563.2,117.9,125.3,32.6,43.1,9.97,44.4,134.4,4.97,16.98,1.3,18.4,Poor
2015-11-26,Delhi,42.1,596.7,76.9,8.9,42.2,4.5,1.2,62.8,83.5,1.8,29.93,8.43,476.4,Severe
2015-11-27,Delhi,196.1,126.5,188.4,26.8,193.4,18.4,2.12,1.0,186.7,16.38,19.18,8.16,185.5,Very Poor
2015-11-28,Delhi,195.1,220.4,7.0,142.1,87.0,40.4,4.54,13.4,123.7,19.65,23.24,2.7,91.2,Satisfactory
2015-11-29,Delhi,254.6,22.5,107.6,36.4,73.7,14.9,4.8,60.5,56.8,12.91,23.42,2.08,65.8,Very Poor
2015-11-30,Delhi,196.6,305.7,139.8,103.5,52.9,44.9,3.21,94.6,111.9,19.63,7.31,3.45,110.6,Severe
2015-12-01,Delhi,197.6,260.4,177.0,52.3,135.9,5.3,7.89,1.1,12.9,7.69,16.59,0.37,101.5,Severe
2015-12-02,Delhi,370.9,3.5,49.5,11.6,228.4,8.6,5.93,44.5,122.4,14.24,22.13,6.32,450.6,Severe
2015-12-03,Delhi,394.8,555.9,50.0,5.3,229.3,18.7,9.27,76.9,17.5,17.14,8.5,3.12,76.9,Very Poor
2015-12-04,Delhi,438.5,13.9,115.5,96.9,37.1,17.7,4.55,24.2,121.0,10.62,10.28,2.44,323.9,Moderate
2015-12-05,Delhi,411.3,396.3,97.2,80.6,140.4,6.3,4.48,11.5,132.3,4.84,0.74,7.69,484.9,Moderate
2015-12-06,Delhi,241.4,22.2,102.0,112.9,74.6,4.3,7.13,13.8,62.7,12.05,17.03,7.49,476.2,Severe
2015-12-07,Delhi,11.1,297.6,143.5,85.6,246.0,49.8,6.48,46.1,124.6,9.57,24.64,3.17,257.6,Satisfactory
2015-12-08,Delhi,363.8,331.2,4.8,105.2,194.2,4.7,4.89,48.4,55.3,6.07,14.5,5.15,342.8,Satisfactory
2015-12-09,Delhi,404.3,22.6,178.8,89.9,27.5,33.4,4.57,12.4,175.1,9.55,6.18,8.97,118.7,Good
2015-12-10,Delhi,50.3,539.3,192.8,91.1,18.5,0.8,6.58,47.6,40.2,14.18,6.87,0.82,267.2,Satisfactory
2015-12-11,Delhi,163.1,573.4,123.6,113.6,63.3,15.2,5.3,67.7,74.3,7.0,2.91,3.59,89.2,Satisfactory
2015-12-12,Delhi,393.4,145.0,152.4,70.0,9.0,28.1,7.48,79.4,33.7,9.66,22.88,4.88,254.2,Good
2015-12-13,Delhi,455.1,381.2,110.2,109.1,28.9,45.5,5.65,13.6,8.8,14.19,0.78,3.23,492.1,Severe
2015-12-14,Delhi,264.9,15.5,136.3,130.5,167.4,8.3,5.13,69.7,146.8,1.95,20.54,5.92,314.9,Severe
2015-12-15,Delhi,216.9,514.4,191.7,61.9,194.4,42.2,9.78,64.1,144.6,7.02,12.96,1.67,367.8,Poor
2015-12-16,Delhi,135.8,374.0,143.6,102.1,202.3,16.5,8.64,90.9,40.4,14.27,8.64,8.87,390.6,Poor
2015-12-17,Delhi,246.6,0.7,60.7,30.4,109.9,47.3,7.54,81.0,185.1,6.19,9.96,0.7,207.4,Satisfactory
2015-12-18,Delhi,444.0,205.9,41.4,34.0,68.7,40.6,2.57,6.7,178.6,2.48,17.01,0.15,305.2,Very Poor
2015-12-19,Delhi,374.7,316.5,184.6,32.0,219.7,31.4,1.11,1.9,157.1,5.68,18.6,5.56,169.2,Severe
2015-12-20,Delhi,139.8,86.5,12.0,72.7,125.7,5.7,2.47,29.9,173.9,9.84,10.54,5.8,387.6,Good
2015-12-21,Delhi,46.8,2.7,49.3,2.8,189.9,17.3,7.53,73.2,193.0,9.46,15.84,4.52,349.6,Good
2015-12-22,Delhi,392.9,544.6,102.0,55.0,124.3,24.6,8.8,42.3,71.1,17.38,20.84,6.75,297.3,Good
2015-12-23,Delhi,420.7,244.4,9.7,37.7,72.8,35.7,5.98,4.1,120.7,18.94,5.03,9.46,288.3,Very Poor
2015-12-24,Delhi,114.4,84.9,10.7,22.8,17.2,14.9,1.47,46.0,145.7,2.42,13.81,1.42,144.5,Severe
2015-12-25,Delhi,398.4,38.6,153.1,125.4,20.3,43.5,7.75,95.8,89.9,15.59,17.24,2.63,360.8,Poor
2015-12-26,Delhi,323.5,151.3,167.5,30.0,34.6,2.8,7.36,59.6,193.8,16.84,12.99,7.69,272.6,Satisfactory
2015-12-27,Delhi,99.7,303.4,99.1,115.7,88.5,1.6,7.64,65.7,61.0,4.53,24.72,6.11,423.2,Satisfactory
2015-12-28,Delhi,242.9,254.4,154.2,43.4,4.6,4.0,9.9,3.6,75.7,5.1,27.79,8.82,329.5,Poor
2015-12-29,Delhi,176.2,378.8,26.8,102.2,219.6,20.9,7.29,22.8,195.1,1.21,7.29,2.11,246.4,Poor
2015-12-30,Delhi,356.6,403.6,184.0,14.5,91.6,42.6,0.64,78.2,92.6,16.21,27.38,5.17,40.0,Severe
2015-12-31,Delhi,199.2,353.6,118.1,87.2,114.5,33.9,4.65,99.5,158.7,18.91,28.68,4.52,448.2,Good
2016-01-01,Delhi,195.4,42.3,157.9,73.6,80.9,6.1,4.02,97.2,94.1,11.91,5.46,1.08,380.6,Very Poor
2016-01-02,Delhi,294.0,360.0,137.4,92.8,189.7,45.1,9.02,31.7,167.7,1.38,24.28,9.94,245.5,Very Poor
2016-01-03,Delhi,420.7,169.1,0.8,54.1,40.4,46.9,7.29,62.8,118.6,3.21,9.56,4.58,320.0,Poor
2016-01-04,Delhi,2.8,582.8,59.9,23.6,170.4,5.8,6.05,69.3,16.4,16.26,12.92,0.17,376.5,Very Poor
2016-01-05,Delhi,53.1,286.2,106.3,72.2,226.3,29.1,6.37,77.1,167.6,10.67,8.32,4.28,53.6,Good
2016-01-06,Delhi,303.7,367.8,182.6,26.2,227.1,7.8,5.12,0.7,11.6,5.09,29.75,6.86,55.6,Satisfactory
2016-01-07,Delhi,184.9,26.4,47.0,77.8,136.5,31.7,0.19,7.1,93.8,10.01,2.14,4.13,153.5,Very Poor
2016-01-08,Delhi,49.0,504.4,78.5,96.8,52.5,26.2,1.65,98.9,80.2,0.51,18.75,5.81,471.3,Satisfactory
2016-01-09,Delhi,455.4,162.7,196.2,71.0,88.0,15.3,6.21,13.3,106.7,9.37,18.17,9.77,359.7,Severe
2016-01-10,Delhi,64.1,548.9,92.0,0.9,246.6,16.3,3.24,18.0,64.5,0.41,11.08,9.34,335.4,Very Poor
2016-01-11,Delhi,13.9,353.0,48.7,109.1,232.5,48.9,7.23,97.3,49.6,5.84,18.74,5.68,80.4,Satisfactory
2016-01-12,Delhi,135.4,183.8,76.1,43.0,241.0,9.4,2.17,33.9,75.0,8.3,3.02,5.9,220.1,Good
2016-01-13,Delhi,67.3,417.2,9.5,75.8,198.2,24.1,7.86,24.5,95.0,2.07,21.38,3.68,472.0,Satisfactory
2016-01-14,Delhi,244.0,409.8,79.7,31.1,129.4,13.7,0.25,28.7,161.7,8.16,28.37,9.77,423.5,Satisfactory
2016-01-15,Delhi,195.0,278.0,187.8,45.3,243.0,22.4,3.1,5.6,89.9,10.92,26.95,8.03,119.1,Moderate
2016-01-16,Delhi,125.9,297.1,10.4,76.5,76.2,7.5,1.88,17.6,81.3,14.19,6.21,5.31,174.6,Satisfactory
2016-01-17,Delhi,157.9,217.6,175.7,42.2,141.3,4.5,4.28,49.5,171.0,8.16,8.83,5.76,95.7,Severe
2016-01-18,Delhi,28.8,265.2,116.7,140.2,74.4,29.9,5.33,34.7,29.9,17.97,20.55,9.45,406.8,Poor
2016-01-19,Delhi,92.4,339.1,95.7,147.3,82.2,27.5,3.06,94.2,82.8,19.33,20.42,3.4,421.7,Severe
2016-01-20,Delhi,368.1,87.2,164.0,122.0,167.1,40.1,1.94,83.3,102.8,2.36,5.38,6.42,292.4,Good
2016-01-21,Delhi,247.4,203.7,35.3,6.3,180.9,46.3,2.88,28.9,122.1,14.69,21.27,2.88,212.5,Poor
2016-01-22,Delhi,200.5,33.8,57.6,135.5,202.7,10.4,0.46,20.9,135.7,2.55,9.55,3.86,134.5,Very Poor
2016-01-23,Delhi,401.0,212.8,22.9,95.3,52.3,26.5,6.82,49.3,115.1,16.95,15.88,0.9,162.2,Satisfactory
2016-01-24,Delhi,216.5,471.4,22.4,75.4,99.1,3.7,8.67,53.3,105.5,9.87,12.61,0.94,354.1,Poor
2016-01-25,Delhi,224.8,501.0,144.2,117.2,230.3,47.9,8.05,2.6,105.9,7.8,7.3,5.32,16.2,Satisfactory
2016-01-26,Delhi,435.9,76.4,177.4,129.4,152.0,3.6,0.76,48.3,61.9,8.46,19.87,3.41,460.2,Satisfactory
2016-01-27,Delhi,33.7,226.0,196.4,77.8,172.4,40.7,2.42,58.9,105.1,4.47,0.92,1.63,255.5,Good
2016-01-28,Delhi,203.7,8.0,151.4,11.7,44.3,17.1,1.62,42.9,196.6,17.14,26.24,6.85,125.0,Very Poor
2016-01-29,Delhi,128.1,153.9,162.1,80.2,69.4,11.2,9.46,18.0,102.0,2.08,13.57,4.67,222.3,Poor
2016-01-30,Delhi,143.5,381.1,110.4,117.7,200.8,9.0,8.47,75.3,133.4,16.93,28.52,7.53,253.3,Satisfactory
2016-01-31,Delhi,185.6,594.4,11.6,106.9,245.6,3.3,9.28,33.7,141.2,2.6,15.59,7.48,143.5,Satisfactory
2016-02-01,Delhi,202.5,539.9,37.9,101.0,161.4,34.5,9.67,96.7,54.8,17.58,26.03,6.64,457.8,Satisfactory
2016-02-02,Delhi,252.1,239.3,57.3,1.9,157.2,41.6,7.82,61.8,134.7,19.17,26.21,2.38,19.3,Very Poor
2016-02-03,Delhi,478.2,474.4,146.7,115.9,135.8,43.5,9.67,25.1,97.6,14.77,29.09,0.1,158.5,Moderate
2016-02-04,Delhi,446.5,82.0,91.1,129.3,9.2,16.8,8.8,40.2,83.6,18.89,16.2,5.52,245.7,Good
2016-02-05,Delhi,486.9,87.5,68.0,20.0,242.7,6.4,3.92,93.6,152.3,8.22,17.69,4.78,108.5,Good
2016-02-06,Delhi,437.0,175.3,113.3,104.8,45.1,8.1,5.79,54.1,176.5,3.45,27.64,4.73,173.5,Very Poor
2016-02-07,Delhi,39.5,240.2,196.5,62.1,84.5,2.4,9.89,8.3,55.0,13.38,16.75,3.5,349.0,Moderate
2016-02-08,Delhi,64.2,212.9,82.8,74.6,182.0,33.6,0.81,79.8,70.1,10.23,1.95,5.73,292.8,Satisfactory
