Date,city,pm2_5,pm10,no,no2,nox,nh3,co,so2,o3,benzene,toluene,xylene,aqi,aqi_bucket,hour,day,month,weekday,year,season_spring,season_summer,season_winter,pm2_5_roll_mean_7,pm2_5_roll_std_7,pm10_roll_mean_7,pm10_roll_std_7,no2_roll_mean_7,no2_roll_std_7,so2_roll_mean_7,so2_roll_std_7,co_roll_mean_7,co_roll_std_7,o3_roll_mean_7,o3_roll_std_7,pm2_5_lag1,pm2_5_lag2,pm2_5_lag3,pm10_lag1,pm10_lag2,pm10_lag3,no2_lag1,no2_lag2,no2_lag3,so2_lag1,so2_lag2,so2_lag3,co_lag1,co_lag2,co_lag3,o3_lag1,o3_lag2,o3_lag3,aqi_bucket_encoded
2015-02-25,Delhi,169.2,458.8,166.7,47.3,182.0,38.4,5.76,5.3,39.1,7.33,18.4,8.45,110.8,Poor,0,25,2,2,2015,False,False,True,252.5,114.25138948826834,378.8142857142857,167.11361832170178,74.67142857142858,34.46330001057714,33.51428571428571,30.025568469302307,3.8185714285714285,3.2425372193773843,102.64285714285714,64.1242506686006,199.8,318.1,190.3,131.5,553.9,388.7,148.8,62.7,75.4,40.6,62.8,28.6,1.49,7.9,1.79,77.0,166.5,34.3,3
2015-02-26,Delhi,92.3,572.9,17.0,87.6,210.2,34.5,5.96,84.7,113.8,12.44,15.04,7.92,465.8,Severe,0,26,2,3,2015,False,False,True,201.3714285714286,88.12880184301669,378.24285714285713,166.32838860862822,76.51428571428572,34.80825709375235,33.91428571428571,30.786600362897506,3.56,2.9322403266671944,95.60000000000001,58.869516729798285,169.2,199.8,318.1,458.8,131.5,553.9,47.3,148.8,62.7,5.3,40.6,62.8,5.76,1.49,7.9,39.1,77.0,166.5,5
2015-02-27,Delhi,60.5,74.8,163.2,55.4,85.8,33.9,1.28,79.0,168.7,3.97,27.22,8.75,335.7,Severe,0,27,2,4,2015,False,False,True,164.58571428571432,85.01992763604352,341.92857142857144,202.6542269835142,75.25714285714285,35.479564876271,44.371428571428574,32.05135016842577,3.4657142857142853,3.002775700041864,111.12857142857145,62.15841896009782,92.3,169.2,199.8,572.9,458.8,131.5,87.6,47.3,148.8,84.7,5.3,40.6,5.96,5.76,1.49,113.8,39.1,77.0,5
2015-02-28,Delhi,109.0,169.7,137.1,88.7,56.3,40.5,4.54,54.7,147.9,19.78,0.14,9.9,295.8,Severe,0,28,2,5,2015,False,False,True,162.74285714285716,86.23056026612319,335.75714285714287,207.8301057526143,80.84285714285716,33.80536728306403,50.81428571428571,28.19807490896192,4.102857142857143,2.6124491337039415,106.75714285714287,57.5347389885119,60.5,92.3,169.2,74.8,572.9,458.8,55.4,87.6,47.3,79.0,84.7,5.3,1.28,5.96,5.76,168.7,113.8,39.1,5
2015-03-01,Delhi,382.8,305.1,36.5,149.4,185.2,37.7,5.45,89.7,145.9,3.82,17.77,4.1,353.7,Very Poor,0,1,3,6,2015,True,False,False,190.24285714285716,120.4064347275905,323.8142857142857,206.67954606565388,91.41428571428571,42.31821627350836,59.542857142857144,29.597570685382102,4.625714285714286,2.4324600520382456,122.7,48.92916648925602,109.0,60.5,92.3,169.7,74.8,572.9,88.7,55.4,87.6,54.7,79.0,84.7,4.54,1.28,5.96,147.9,168.7,113.8,4
2015-03-02,Delhi,343.1,439.0,35.9,141.3,121.0,44.3,9.66,55.8,18.8,10.98,14.44,4.54,108.5,Very Poor,0,2,3,0,2015,True,False,False,193.81428571428572,125.10983745721764,307.4,189.18285686957293,102.64285714285714,43.830159218771456,58.542857142857144,29.58743298220023,4.877142857142857,2.877549387272176,101.60000000000001,57.91470740091272,382.8,109.0,60.5,305.1,169.7,74.8,149.4,88.7,55.4,89.7,54.7,79.0,5.45,4.54,1.28,145.9,147.9,168.7,4
2015-03-03,Delhi,154.6,531.1,139.3,53.0,14.4,19.5,2.57,76.5,62.9,1.9,0.36,4.09,142.4,Satisfactory,0,3,3,1,2015,True,False,False,187.35714285714286,125.91326190600222,364.4857142857142,187.54126149171748,88.95714285714287,41.93116808703111,63.67142857142857,29.065713724003302,5.031428571428571,2.688409868127927,99.58571428571429,59.14503159103698,343.1,382.8,109.0,439.0,305.1,169.7,141.3,149.4,88.7,55.8,89.7,54.7,9.66,5.45,4.54,18.8,145.9,147.9,1
2015-03-04,Delhi,104.3,431.4,53.8,105.2,0.1,20.7,2.37,84.6,12.1,15.7,23.99,5.73,19.2,Very Poor,0,4,3,2,2015,True,False,False,178.08571428571432,129.80240661060466,360.57142857142856,185.51973582600954,97.22857142857143,37.857043126553265,75.0,14.149911660501632,4.547142857142857,2.8365455180889434,95.72857142857143,64.39447994680171,154.6,343.1,382.8,531.1,439.0,305.1,53.0,141.3,149.4,76.5,55.8,89.7,2.57,9.66,5.45,62.9,18.8,145.9,4
2015-03-05,Delhi,267.4,418.6,8.2,134.9,68.7,32.1,5.79,29.5,167.7,17.66,22.3,9.05,103.7,Good,0,5,3,3,2015,True,False,False,203.1,127.36420219198166,338.5285714285714,164.00615551746534,103.9857142857143,40.011974398148546,67.11428571428571,21.378293397075183,4.522857142857143,2.8231289631997223,103.42857142857143,69.90252056222566,104.3,154.6,343.1,431.4,531.1,439.0,105.2,53.0,141.3,84.6,76.5,55.8,2.37,2.57,9.66,12.1,62.9,18.8,0
2015-03-06,Delhi,217.0,150.5,38.3,94.6,66.1,5.2,3.37,49.2,112.6,17.53,14.95,2.77,497.7,Poor,0,6,3,4,2015,True,False,False,225.45714285714286,110.82222787183166,349.3428571428571,145.12721841132873,109.58571428571429,34.432902316022705,62.857142857142854,21.58308420521783,4.821428571428571,2.5169189403675576,95.41428571428571,64.15129067476425,267.4,104.3,154.6,418.6,431.4,531.1,134.9,105.2,53.0,29.5,84.6,76.5,5.79,2.37,2.57,167.7,12.1,62.9,3
2015-03-07,Delhi,341.0,103.3,21.2,134.5,21.0,28.7,8.73,72.7,50.8,13.47,13.07,7.85,172.7,Good,0,7,3,5,2015,True,False,False,258.6,104.71241569174116,339.85714285714283,160.21191026411293,116.12857142857142,34.15307278931694,65.42857142857143,21.52144002970946,5.42,2.906859703070193,81.54285714285713,61.347503539069876,217.0,267.4,104.3,150.5,418.6,431.4,94.6,134.9,105.2,49.2,29.5,84.6,3.37,5.79,2.37,112.6,167.7,12.1,0
2015-03-08,Delhi,186.3,353.5,189.4,35.7,143.4,25.9,4.94,43.2,172.5,7.19,20.43,7.14,68.1,Good,0,8,3,6,2015,True,False,False,230.52857142857144,91.35439625045807,346.7714285714286,159.50473048665057,99.88571428571429,41.85998202625145,58.785714285714285,19.896182931358833,5.347142857142857,2.9123685337179555,85.34285714285716,66.59751890130386,341.0,217.0,267.4,103.3,150.5,418.6,134.5,94.6,134.9,72.7,49.2,29.5,8.73,3.37,5.79,50.8,112.6,167.7,0
2015-03-09,Delhi,454.9,369.8,55.5,142.0,83.2,5.0,2.34,36.1,4.7,19.86,14.62,9.4,368.9,Moderate,0,9,3,0,2015,True,False,False,246.5,119.69291262782991,336.8857142857143,154.9143142576074,99.98571428571428,41.9760816247947,55.971428571428575,21.700362077295242,4.301428571428572,2.369208226190264,83.32857142857142,69.11137663910611,186.3,341.0,217.0,353.5,103.3,150.5,35.7,134.5,94.6,43.2,72.7,49.2,4.94,8.73,3.37,172.5,50.8,112.6,2
2015-03-10,Delhi,59.5,293.3,10.3,145.1,23.5,40.8,5.14,27.4,62.6,7.75,19.09,9.32,20.8,Very Poor,0,10,3,1,2015,True,False,False,232.91428571428574,136.13091038373597,302.9142857142857,129.15932575145862,113.14285714285714,39.131864984215305,48.957142857142856,21.893443245475485,4.668571428571428,2.2524314904226532,83.28571428571429,69.12624751306913,454.9,186.3,341.0,369.8,353.5,103.3,142.0,35.7,134.5,36.1,43.2,72.7,2.34,4.94,8.73,4.7,172.5,50.8,4
2015-03-11,Delhi,392.8,507.7,50.0,132.2,222.8,3.3,2.96,5.9,43.5,1.04,5.99,2.08,246.4,Poor,0,11,3,2,2015,True,False,False,274.12857142857143,134.3634587513251,313.8142857142857,144.15832070529748,117.0,39.54693414159939,37.71428571428572,20.714843999044756,4.752857142857144,2.1612782813704965,87.77142857142857,64.60814484995203,59.5,454.9,186.3,293.3,369.8,353.5,145.1,142.0,35.7,27.4,36.1,43.2,5.14,2.34,4.94,62.6,4.7,172.5,3
2015-03-12,Delhi,351.1,45.8,191.9,147.7,93.6,49.6,8.38,82.6,107.6,6.47,1.77,3.83,376.3,Moderate,0,12,3,3,2015,True,False,False,286.0857142857143,137.35583264610483,260.5571428571429,166.17615008521176,118.82857142857142,40.78895742255551,45.300000000000004,26.201399453718732,5.122857142857143,2.554373467119444,79.1857142857143,55.57857586550861,392.8,59.5,454.9,507.7,293.3,369.8,132.2,145.1,142.0,5.9,27.4,36.1,2.96,5.14,2.34,43.5,62.6,4.7,2
2015-03-13,Delhi,134.0,114.7,139.8,96.8,115.8,4.2,2.91,92.0,174.9,10.97,8.94,7.47,176.3,Poor,0,13,3,4,2015,True,False,False,274.2285714285714,147.51996152256496,255.44285714285712,170.61932146489983,119.14285714285714,40.57909384329394,51.41428571428572,31.683509305390416,5.057142857142858,2.612244975021257,88.08571428571429,65.85857141307751,351.1,392.8,59.5,45.8,507.7,293.3,147.7,132.2,145.1,82.6,5.9,27.4,8.38,2.96,5.14,107.6,43.5,62.6,3
2015-03-14,Delhi,130.0,235.0,56.6,4.6,170.8,25.2,3.19,60.5,189.6,12.6,29.97,7.22,74.1,Moderate,0,14,3,5,2015,True,False,False,244.08571428571426,153.05562636474605,274.25714285714287,157.82814342550833,100.58571428571429,58.24320929148246,49.67142857142858,30.635693468333848,4.265714285714286,2.103757409516419,107.91428571428573,73.24255203480715,134.0,351.1,392.8,114.7,45.8,507.7,96.8,147.7,132.2,92.0,82.6,5.9,2.91,8.38,2.96,174.9,107.6,43.5,2
2015-03-15,Delhi,429.2,20.0,99.7,45.4,69.3,41.4,7.73,93.0,67.2,8.42,2.81,3.1,467.3,Satisfactory,0,15,3,6,2015,True,False,False,278.7857142857143,164.8512605206223,226.61428571428573,178.85595161629763,101.97142857142856,56.53243064193963,56.785714285714285,34.429804364408284,4.664285714285714,2.482920707170335,92.87142857142858,68.42167576350141,130.0,134.0,351.1,235.0,114.7,45.8,4.6,96.8,147.7,60.5,92.0,82.6,3.19,2.91,8.38,189.6,174.9,107.6,1
2015-03-16,Delhi,155.4,358.4,114.2,62.8,232.0,25.3,0.82,9.7,89.1,18.77,20.97,1.22,436.1,Poor,0,16,3,0,2015,True,False,False,236.0,149.69363157239962,224.98571428571427,177.38069632451948,90.65714285714284,55.09312894674668,53.01428571428572,38.3015851965872,4.447142857142857,2.7699441287127926,104.92857142857143,56.73263946752683,429.2,130.0,134.0,20.0,235.0,114.7,45.4,4.6,96.8,93.0,60.5,92.0,7.73,3.19,2.91,67.2,189.6,174.9,3
2015-03-17,Delhi,348.1,361.7,91.9,139.4,88.6,49.4,1.82,60.5,67.7,11.5,16.82,3.59,42.4,Severe,0,17,3,1,2015,True,False,False,277.2285714285714,131.63376864474796,234.75714285714284,183.547930680634,89.84285714285714,54.189047390989046,57.74285714285714,36.61852250536864,3.9728571428571433,2.912122446405222,105.65714285714286,56.12797452081739,155.4,429.2,130.0,358.4,20.0,235.0,62.8,45.4,4.6,9.7,93.0,60.5,0.82,7.73,3.19,89.1,67.2,189.6,5
2015-03-18,Delhi,441.6,289.1,92.1,131.6,47.9,34.0,3.31,54.3,185.5,3.76,12.83,3.21,403.6,Poor,0,18,3,2,2015,True,False,False,284.2,139.8127914987275,203.5285714285714,143.6244142928087,89.75714285714285,54.111300641759264,64.65714285714286,28.968422874045512,4.022857142857143,2.8947867756003154,125.94285714285715,55.577119307105086,348.1,155.4,429.2,361.7,358.4,20.0,139.4,62.8,45.4,60.5,9.7,93.0,1.82,0.82,7.73,67.7,89.1,67.2,3
2015-03-19,Delhi,134.6,542.3,104.6,94.3,185.4,9.6,4.72,36.9,102.4,15.63,28.78,8.94,280.8,Very Poor,0,19,3,3,2015,True,False,False,253.27142857142857,146.34104817498186,274.45714285714286,172.45268778366284,82.12857142857142,48.000163690197084,58.128571428571426,29.3972058924945,3.5,2.2310834438302223,125.2,55.89698858913006,441.6,348.1,155.4,289.1,361.7,358.4,131.6,139.4,62.8,54.3,60.5,9.7,3.31,1.82,0.82,185.5,67.7,89.1,4
2015-03-20,Delhi,102.7,348.6,108.7,130.1,151.2,17.7,4.24,91.3,151.7,10.58,22.24,2.27,295.2,Satisfactory,0,20,3,4,2015,True,False,False,248.8,150.99687634738228,307.87142857142857,158.4291609761884,86.88571428571429,51.23750021782317,58.028571428571425,29.26366998434031,3.69,2.2290954817294524,121.88571428571429,53.07558850581026,134.6,441.6,348.1,542.3,289.1,361.7,94.3,131.6,139.4,36.9,54.3,60.5,4.72,3.31,1.82,102.4,185.5,67.7,1
2015-03-21,Delhi,117.6,424.2,191.5,83.7,172.2,19.8,8.62,70.2,18.7,7.77,12.65,3.11,104.5,Very Poor,0,21,3,5,2015,True,False,False,247.02857142857144,152.68615648103912,334.90000000000003,160.05576111676407,98.18571428571428,36.73569692508132,59.41428571428571,29.627601352535464,4.465714285714285,2.876802954339284,97.47142857142856,55.96393821875283,102.7,134.6,441.6,348.6,542.3,289.1,130.1,94.3,131.6,91.3,36.9,54.3,4.24,4.72,3.31,151.7,102.4,185.5,4
2015-03-22,Delhi,301.5,144.0,49.9,55.6,177.7,14.1,3.54,60.7,61.7,11.73,13.54,3.58,216.1,Satisfactory,0,22,3,6,2015,True,False,False,228.78571428571428,133.74694300022244,352.61428571428576,121.64929686838066,99.64285714285714,34.42241794445675,54.800000000000004,25.792053039647683,3.867142857142857,2.4949730411750877,96.6857142857143,56.49585319801296,117.6,102.7,134.6,424.2,348.6,542.3,83.7,130.1,94.3,70.2,91.3,36.9,8.62,4.24,4.72,18.7,151.7,102.4,1
2015-03-23,Delhi,439.1,540.0,184.2,68.6,182.8,41.2,6.0,93.0,134.5,3.45,24.75,9.44,271.9,Severe,0,23,3,0,2015,True,False,False,269.31428571428575,149.82108695119683,378.5571428571428,140.9255223766896,100.47142857142858,33.44366976901681,66.7,20.10530609897131,4.607142857142857,2.1901348077665146,103.17142857142858,58.06406560245086,301.5,117.6,102.7,144.0,424.2,348.6,55.6,83.7,130.1,60.7,70.2,91.3,3.54,8.62,4.24,61.7,18.7,151.7,5
2015-03-24,Delhi,437.8,293.9,76.3,47.2,161.6,25.7,2.92,41.0,19.5,18.69,18.77,7.72,34.5,Satisfactory,0,24,3,1,2015,True,False,False,282.12857142857143,161.0946690022745,368.87142857142857,144.56024942661693,87.29999999999998,33.71171903062791,63.91428571428571,22.33483292762141,4.764285714285714,1.9868556158149064,96.28571428571429,65.36998364620236,439.1,301.5,117.6,540.0,144.0,424.2,68.6,55.6,83.7,93.0,60.7,70.2,6.0,3.54,8.62,134.5,61.7,18.7,1
2015-03-25,Delhi,450.7,234.8,125.4,94.8,6.9,38.7,4.21,99.7,193.7,7.14,8.62,1.34,251.1,Good,0,25,3,2,2015,True,False,False,283.42857142857144,162.62549732730218,361.1142857142857,150.8732628021659,82.04285714285713,28.0451336921314,70.4,25.451915448547282,4.892857142857143,1.9044746807253181,97.45714285714284,67.28070196678138,437.8,439.1,301.5,293.9,540.0,144.0,47.2,68.6,55.6,41.0,93.0,60.7,2.92,6.0,3.54,19.5,134.5,61.7,0
2015-03-26,Delhi,285.7,577.6,5.9,81.0,211.1,10.3,6.68,88.4,156.5,2.92,14.51,6.18,359.0,Moderate,0,26,3,3,2015,True,False,False,305.0142857142857,149.03910480778106,366.15714285714284,158.34363324894431,80.14285714285714,27.521982555941058,77.75714285714287,21.251106413773467,5.172857142857143,2.0156612999684422,105.18571428571428,70.95029782816111,450.7,437.8,439.1,234.8,293.9,540.0,94.8,47.2,68.6,99.7,41.0,93.0,4.21,2.92,6.0,193.7,19.5,134.5,2
2015-03-27,Delhi,73.3,306.6,124.4,43.7,159.1,31.9,5.43,49.4,50.1,8.33,29.22,8.15,35.4,Severe,0,27,3,4,2015,True,False,False,300.8142857142857,155.944909381181,360.15714285714284,159.9078052831574,67.8,19.62438958710987,71.77142857142857,22.655294766398008,5.3428571428571425,1.9736152469154509,90.67142857142856,70.23754253212724,285.7,450.7,437.8,577.6,234.8,293.9,81.0,94.8,47.2,88.4,99.7,41.0,6.68,4.21,2.92,156.5,193.7,19.5,5
2015-03-28,Delhi,158.3,529.7,198.0,131.3,233.4,15.9,8.72,59.1,141.7,15.14,23.72,0.49,376.7,Moderate,0,28,3,5,2015,True,False,False,306.62857142857143,148.55924423481372,375.2285714285714,171.5013577622221,74.60000000000001,31.001236534478213,70.18571428571428,23.16631380341066,5.357142857142857,2.001455422817057,108.24285714285715,64.3721175961264,73.3,285.7,450.7,306.6,577.6,234.8,43.7,81.0,94.8,49.4,88.4,99.7,5.43,6.68,4.21,50.1,156.5,193.7,2
2015-03-29,Delhi,383.4,137.4,2.9,19.1,248.7,29.1,0.78,24.4,101.9,9.15,16.22,0.84,405.4,Severe,0,29,3,6,2015,True,False,False,318.32857142857137,151.28803339200041,374.2857142857143,172.99607344842084,69.38571428571429,37.18285575241312,65.00000000000001,28.97752002271186,4.9628571428571435,2.6011197222588205,113.98571428571428,61.24506588483759,158.3,73.3,285.7,529.7,306.6,577.6,131.3,43.7,81.0,59.1,49.4,88.4,8.72,5.43,6.68,141.7,50.1,156.5,5
2015-03-30,Delhi,483.8,272.3,131.7,125.1,96.8,29.9,8.06,52.0,184.7,1.57,22.11,1.24,239.5,Very Poor,0,30,3,0,2015,True,False,False,324.7142857142857,158.02849351273568,336.0428571428571,159.3047902307905,77.45714285714287,42.70600493072207,59.142857142857146,26.404031077524074,5.257142857142857,2.8432769491422754,121.15714285714284,66.74006435774686,383.4,158.3,73.3,137.4,529.7,306.6,19.1,131.3,43.7,24.4,59.1,49.4,0.78,8.72,5.43,101.9,141.7,50.1,4
2015-03-31,Delhi,407.3,518.9,26.4,147.8,101.4,44.5,6.17,56.8,61.3,10.35,13.6,4.64,220.9,Poor,0,31,3,1,2015,True,False,False,320.35714285714283,154.77788232542414,368.1857142857143,171.6084052775526,91.82857142857142,47.48626869196732,61.39999999999999,25.244471341926204,5.721428571428571,2.657300814557436,127.12857142857142,57.336018763243835,483.8,383.4,158.3,272.3,137.4,529.7,125.1,19.1,131.3,52.0,24.4,59.1,8.06,0.78,8.72,184.7,101.9,141.7,3
2015-04-01,Delhi,497.0,199.0,138.6,15.1,45.1,32.2,4.71,49.5,91.8,16.35,21.71,3.05,155.8,Satisfactory,0,1,4,2,2015,True,False,False,326.9714285714286,162.09274828819156,363.07142857142856,176.70391161757672,80.44285714285715,55.528787043084165,54.22857142857142,18.878622326652465,5.792857142857143,2.6163060109354825,112.57142857142857,50.095732163053405,407.3,483.8,383.4,518.9,272.3,137.4,147.8,125.1,19.1,56.8,52.0,24.4,6.17,8.06,0.78,61.3,184.7,101.9,1
2015-04-02,Delhi,341.5,588.2,47.7,100.0,28.3,37.1,5.71,25.8,75.1,18.46,25.34,1.86,420.4,Severe,0,2,4,3,2015,True,False,False,334.9428571428571,161.09381176965232,364.58571428571435,178.8807557058745,83.15714285714286,56.02272923087728,45.285714285714285,14.254172321514448,5.654285714285714,2.5870115135863943,100.94285714285715,47.58381577605485,497.0,407.3,483.8,199.0,518.9,272.3,15.1,147.8,125.1,49.5,56.8,52.0,4.71,6.17,8.06,91.8,61.3,184.7,5
2015-04-03,Delhi,157.0,337.3,149.0,100.6,206.0,36.2,9.88,33.1,169.7,6.52,20.29,7.22,87.4,Very Poor,0,3,4,4,2015,True,False,False,346.90000000000003,140.18628083137563,368.9714285714286,177.59385982521758,91.28571428571429,53.41059284984047,42.957142857142856,14.791310190204827,6.29,3.031314346396075,118.02857142857142,47.757048843973976,341.5,497.0,407.3,588.2,199.0,518.9,100.0,15.1,147.8,25.8,49.5,56.8,5.71,4.71,6.17,75.1,91.8,61.3,4
2015-04-04,Delhi,419.1,31.5,178.9,83.8,161.1,29.6,8.36,48.7,2.9,1.44,24.85,3.62,400.4,Very Poor,0,4,4,5,2015,True,False,False,384.15714285714284,113.90008570589183,297.8,200.76236367075035,84.5,50.412829055046444,41.471428571428575,13.35186806976391,6.238571428571428,2.985930500259667,98.2,62.75144088651141,157.0,341.5,497.0,337.3,588.2,199.0,100.6,100.0,15.1,33.1,25.8,49.5,9.88,5.71,4.71,169.7,75.1,91.8,4
2015-04-05,Delhi,376.9,236.2,30.2,42.6,162.2,20.9,6.27,74.8,7.7,3.21,4.94,6.33,315.7,Moderate,0,5,4,6,2015,True,False,False,383.2285714285714,113.9337777583351,311.9142857142857,190.833727177801,87.85714285714286,45.91346415242692,48.67142857142857,15.948428792592107,7.022857142857142,1.7978664604257473,84.74285714285713,71.3388126511522,419.1,157.0,341.5,31.5,337.3,588.2,83.8,100.6,100.0,48.7,33.1,25.8,8.36,9.88,5.71,2.9,169.7,75.1,2
2015-04-06,Delhi,131.4,175.9,6.5,50.1,150.4,15.8,8.33,32.0,5.2,12.34,6.86,5.63,467.2,Poor,0,6,4,0,2015,True,False,False,332.8857142857143,137.50613839112088,298.14285714285717,197.52978557796325,77.14285714285714,44.50332785844438,45.81428571428571,17.00896122356571,7.0614285714285705,1.8264941698184933,59.1,60.920850289535544,376.9,419.1,157.0,236.2,31.5,337.3,42.6,83.8,100.6,74.8,48.7,33.1,6.27,8.36,9.88,7.7,2.9,169.7,3
2015-04-07,Delhi,202.9,410.3,142.8,19.1,218.4,8.1,7.79,88.5,173.7,0.68,15.79,8.39,479.2,Satisfactory,0,7,4,1,2015,True,False,False,303.6857142857143,140.73494506306795,282.62857142857143,180.8630947640203,58.75714285714286,36.27114818249061,50.34285714285715,23.42952959713142,7.292857142857144,1.7971154135235174,75.15714285714286,74.82378982522555,131.4,376.9,419.1,175.9,236.2,31.5,50.1,42.6,83.8,32.0,74.8,48.7,8.33,6.27,8.36,5.2,7.7,2.9,1
2015-04-08,Delhi,190.5,148.9,156.4,59.0,243.5,16.7,7.91,79.1,19.8,2.12,16.34,1.58,134.2,Severe,0,8,4,2,2015,True,False,False,259.90000000000003,116.087768520202,275.4714285714286,185.6519028925343,65.02857142857142,30.855508113663955,54.57142857142857,25.802952950241586,7.75,1.391917143127897,64.87142857142857,77.0697241525645,202.9,131.4,376.9,410.3,175.9,236.2,19.1,50.1,42.6,88.5,32.0,74.8,7.79,8.33,6.27,173.7,5.2,7.7,5
2015-04-09,Delhi,263.4,131.5,113.2,72.8,123.1,42.5,7.04,16.0,113.1,3.88,17.2,1.99,198.1,Poor,0,9,4,3,2015,True,False,False,248.74285714285716,110.55958962090472,210.22857142857146,129.05552699368965,61.142857142857146,27.215428047516085,53.17142857142857,27.81185084849708,7.9399999999999995,1.133901818207082,70.3,79.21862154821935,190.5,202.9,131.4,148.9,410.3,175.9,59.0,19.1,50.1,79.1,88.5,32.0,7.91,7.79,8.33,19.8,173.7,5.2,3
2015-04-10,Delhi,279.6,426.9,31.7,15.6,8.0,34.7,8.84,44.2,35.1,2.47,26.87,8.1,37.9,Good,0,10,4,4,2015,True,False,False,266.25714285714287,103.06041686219558,223.02857142857144,146.9605697036418,49.0,25.59042789794656,54.75714285714285,26.773796713880355,7.791428571428571,0.8761930641783683,51.07142857142856,66.36270826012942,263.4,190.5,202.9,131.5,148.9,410.3,72.8,59.0,19.1,16.0,79.1,88.5,7.04,7.91,7.79,113.1,19.8,173.7,0
2015-04-11,Delhi,155.6,59.2,149.4,34.3,208.8,28.1,3.88,82.3,150.2,18.53,1.77,7.06,452.2,Severe,0,11,4,5,2015,True,False,False,228.6142857142857,84.3542812304436,226.9857142857143,141.20401822152468,41.92857142857143,20.753450659726834,59.55714285714286,28.46535070003864,7.15142857142857,1.6690858632939212,72.11428571428571,71.68266709536388,279.6,263.4,190.5,426.9,131.5,148.9,15.6,72.8,59.0,44.2,16.0,79.1,8.84,7.04,7.91,35.1,113.1,19.8,5
2015-04-12,Delhi,435.4,494.1,102.9,97.2,198.6,41.5,1.58,33.2,71.0,14.86,25.47,8.39,397.7,Poor,0,12,4,6,2015,True,False,False,236.9714285714286,102.45051999682116,263.8285714285714,173.87486606067873,49.728571428571435,29.47551041603378,53.61428571428571,29.088338360439714,6.481428571428572,2.7029824797275848,81.15714285714286,65.96723573469023,155.6,279.6,263.4,59.2,426.9,131.5,34.3,15.6,72.8,82.3,44.2,16.0,3.88,8.84,7.04,150.2,35.1,113.1,3
2015-04-13,Delhi,483.8,448.7,0.3,37.3,116.5,41.8,0.89,17.1,164.8,13.12,22.92,0.61,165.5,Very Poor,0,13,4,0,2015,True,False,False,287.31428571428575,125.8404072436119,302.8,181.29599186597204,47.89999999999999,29.843368889364157,51.48571428571428,31.387865413852136,5.41857142857143,3.2602629166547734,103.95714285714284,62.8461310700682,435.4,155.6,279.6,494.1,59.2,426.9,97.2,34.3,15.6,33.2,82.3,44.2,1.58,3.88,8.84,71.0,150.2,35.1,4
2015-04-14,Delhi,451.6,290.0,83.5,79.5,102.9,31.0,1.71,48.2,45.8,11.55,1.63,9.99,75.9,Severe,0,14,4,1,2015,True,False,False,322.84285714285716,132.94291829130847,285.6142857142857,174.99979455770233,56.528571428571425,28.84358474518004,45.72857142857142,26.83254953010828,4.55,3.3322865022883823,85.6857142857143,57.560241734824494,483.8,435.4,155.6,448.7,494.1,59.2,37.3,97.2,34.3,17.1,33.2,82.3,0.89,1.58,3.88,164.8,71.0,150.2,5
2015-04-15,Delhi,351.3,443.6,55.4,94.1,193.6,45.3,6.09,18.2,198.2,1.63,27.48,0.33,458.0,Very Poor,0,15,4,2,2015,True,False,False,345.81428571428575,119.47404778962704,327.7142857142857,172.0520214796619,61.542857142857144,32.20045844098381,37.02857142857143,23.92437489853631,4.29,3.0885163644269946,111.17142857142856,62.78398719115447,451.6,483.8,435.4,290.0,448.7,494.1,79.5,37.3,97.2,48.2,17.1,33.2,1.71,0.89,1.58,45.8,164.8,71.0,4
2015-04-16,Delhi,181.7,45.7,39.8,138.3,232.7,14.0,6.46,34.2,170.9,7.3,19.52,1.23,105.8,Satisfactory,0,16,4,3,2015,True,False,False,334.14285714285717,132.18176698701495,315.45714285714286,190.4344756702669,70.9,43.53783794968849,39.62857142857143,22.183831521006034,4.207142857142857,3.00920650828816,119.42857142857143,66.75514248070367,351.3,451.6,483.8,443.6,290.0,448.7,94.1,79.5,37.3,18.2,48.2,17.1,6.09,1.71,0.89,198.2,45.8,164.8,1
